,signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days
330,16079,K,False,4.9,16246,iPhone,13.0,65.2,2.88,1.03,4.9,2
331,16080,A,True,5.0,16152,iPhone,0.0,0.0,6.75,1.0,5.0,1
332,16088,A,True,5.0,16089,iPhone,0.0,0.0,6.25,1.0,5.0,1
333,16077,K,True,4.9,16251,iPhone,8.6,93.1,2.51,1.05,4.5,8
334,16095,A,True,5.0,16095,iPhone,0.0,0.0,5.54,1.0,,1
335,16071,A,True,5.0,16087,Android,0.0,50.0,10.1,1.0,5.0,4
336,16076,W,False,5.0,16217,iPhone,25.0,100.0,7.04,1.13,4.0,1
337,16090,K,True,5.0,16243,Android,0.0,40.0,3.23,1.0,5.0,0
338,16078,A,False,5.0,16245,iPhone,0.0,100.0,3.95,1.0,5.0,1
339,16079,K,True,4.8,16250,iPhone,8.6,62.9,2.48,1.1,4.9,4
340,16089,W,True,4.8,16250,iPhone,8.3,66.7,1.76,1.1,3.7,4
341,16082,A,True,5.0,16171,iPhone,0.0,50.0,2.41,1.0,5.0,1
342,16082,W,False,5.0,16092,Android,0.0,100.0,1.37,1.0,5.0,1
343,16071,A,True,5.0,16215,iPhone,0.0,25.0,1.55,1.0,3.0,1
344,16081,W,False,5.0,16153,iPhone,0.0,0.0,2.56,1.0,,1
345,16083,K,True,4.9,16237,iPhone,9.1,81.8,1.64,1.02,5.0,5
346,16082,A,False,4.7,16164,iPhone,0.0,100.0,4.95,1.0,5.0,0
347,16074,W,False,5.0,16075,Android,0.0,0.0,4.63,1.0,3.5,2
348,16093,W,False,5.0,16211,iPhone,0.0,100.0,18.86,1.0,5.0,0
349,16076,W,True,5.0,16243,,0.0,33.3,6.03,1.0,3.3,1
350,16095,K,False,4.8,16252,iPhone,0.0,64.0,2.0,1.0,5.0,4
351,16078,A,False,5.0,16082,Android,0.0,50.0,0.84,1.0,4.7,4
352,16088,A,True,5.0,16089,iPhone,0.0,0.0,7.09,1.0,4.0,2
353,16092,W,False,5.0,16097,Android,0.0,0.0,1.73,1.0,,1
354,16079,W,False,5.0,16216,Android,100.0,0.0,2.85,2.0,5.0,0
355,16090,K,False,5.0,16228,Android,50.0,0.0,1.22,1.25,,0
356,16085,W,False,5.0,16086,Android,0.0,100.0,0.0,1.0,4.0,1
357,16073,A,True,4.7,16238,iPhone,0.0,85.7,3.96,1.0,4.6,1
358,16071,A,True,4.8,16248,iPhone,12.5,62.5,1.71,1.03,5.0,0
359,16081,W,False,4.8,16239,Android,0.0,80.0,8.17,1.0,3.8,1
360,16093,K,True,5.0,16207,iPhone,33.3,33.3,5.55,1.33,5.0,0
361,16092,A,False,4.8,16215,Android,0.0,50.0,3.29,1.0,5.0,1
362,16088,A,True,5.0,16089,iPhone,0.0,0.0,8.11,1.0,,1
363,16096,W,False,4.8,16242,iPhone,0.0,75.0,5.96,1.0,4.9,0
364,16073,K,False,5.0,16075,iPhone,0.0,0.0,6.79,1.0,5.0,1
365,16085,W,False,5.0,16232,iPhone,0.0,28.6,2.05,1.0,4.9,0
366,16093,A,False,4.9,16242,iPhone,10.0,50.0,4.11,1.02,4.9,6
367,16077,K,True,4.7,16195,Android,11.1,88.9,6.07,1.08,4.8,22
368,16083,K,False,5.0,16149,Android,0.0,100.0,5.64,1.0,5.0,0
369,16092,A,False,5.0,16241,iPhone,0.0,100.0,4.69,1.0,5.0,1
370,16090,W,True,5.0,16154,Android,0.0,100.0,18.29,1.0,,0
371,16089,K,False,5.0,16095,Android,0.0,33.3,4.1,1.0,5.0,3
372,16078,W,False,5.0,16116,iPhone,0.0,0.0,2.93,1.0,,0
373,16089,A,True,5.0,16206,iPhone,0.0,100.0,7.8,1.0,5.0,1
374,16094,W,False,5.0,16107,Android,0.0,66.7,2.7,1.0,4.0,3
375,16076,W,False,4.9,16221,iPhone,0.0,61.5,2.17,1.0,4.8,5
376,16100,W,False,4.9,16208,iPhone,0.0,60.0,3.12,1.0,4.5,6
377,16098,W,False,4.0,16109,Android,0.0,0.0,5.38,1.0,,1
378,16094,K,True,4.8,16243,iPhone,9.1,45.5,8.41,1.09,4.0,5
379,16073,W,False,5.0,16241,iPhone,0.0,100.0,6.16,1.0,5.0,1
380,16085,A,False,4.7,16187,Android,0.0,33.3,9.5,1.0,5.0,0
381,16081,W,False,5.0,16148,iPhone,0.0,100.0,1.41,1.0,,0
382,16093,A,False,5.0,16095,Android,0.0,50.0,14.18,1.0,5.0,2
383,16097,K,True,5.0,16239,Android,0.0,100.0,16.88,1.0,,0
384,16094,A,False,5.0,16222,iPhone,14.3,57.1,8.53,1.07,5.0,0
385,16088,K,False,5.0,16250,iPhone,25.0,12.5,7.05,1.19,5.0,2
386,16081,A,False,5.0,16086,iPhone,0.0,66.7,2.67,1.0,4.0,3
387,16071,K,False,5.0,16212,Android,0.0,100.0,8.44,1.0,5.0,0
388,16072,K,False,5.0,16251,Android,0.0,100.0,1.77,1.0,5.0,0
389,16096,K,False,4.8,16252,,3.0,66.7,3.08,1.02,4.9,5
390,16071,W,False,4.7,16246,iPhone,0.0,57.1,3.5,1.0,5.0,0
391,16075,W,False,4.2,16136,Android,7.1,7.1,4.67,1.18,4.9,7
392,16079,A,True,5.0,16080,Android,0.0,100.0,0.79,1.0,4.0,5
393,16085,A,True,4.7,16251,Android,0.0,100.0,3.17,1.0,4.8,13
394,16080,A,True,5.0,16234,iPhone,0.0,100.0,1.42,1.0,5.0,0
395,16097,K,False,5.0,16122,iPhone,0.0,100.0,1.88,1.0,5.0,2
396,16084,A,True,4.9,16251,iPhone,0.0,79.2,6.28,1.0,4.7,4
397,16095,A,True,5.0,16096,iPhone,0.0,0.0,4.29,1.0,5.0,1
398,16096,W,True,4.7,16176,Android,0.0,66.7,8.88,1.0,3.5,1
399,16072,W,False,4.7,16072,Android,0.0,100.0,5.33,1.0,4.5,3
400,16092,A,True,4.8,16180,iPhone,0.0,60.0,9.2,1.0,4.6,0
401,16074,A,False,4.9,16249,iPhone,11.1,66.7,3.99,1.06,4.4,0
402,16084,K,True,5.0,16244,iPhone,0.0,100.0,14.26,1.0,,0
403,16090,W,False,4.7,16243,iPhone,6.5,54.8,2.76,1.04,4.8,3
404,16098,W,True,4.7,16227,iPhone,0.0,50.0,4.62,1.0,4.0,5
405,16081,A,False,4.8,16109,Android,40.0,40.0,3.66,1.1,5.0,5
406,16084,K,True,4.9,16225,iPhone,15.4,76.9,5.77,1.07,4.7,13
407,16090,W,False,5.0,16250,iPhone,20.0,80.0,4.05,1.35,5.0,2
408,16080,W,False,4.7,16243,iPhone,0.0,31.0,1.51,1.0,4.4,5
409,16076,K,False,5.0,16230,iPhone,0.0,33.3,1.88,1.0,5.0,0
410,16075,W,False,4.3,16247,iPhone,0.0,92.9,1.43,1.0,4.5,4
411,16087,W,True,4.9,16250,iPhone,21.1,56.1,1.91,1.3,5.0,5
412,16071,A,True,4.8,16249,iPhone,20.0,46.7,3.6,1.18,4.9,7
413,16095,W,False,4.7,16216,iPhone,0.0,16.7,4.51,1.0,5.0,0
414,16074,A,False,5.0,16075,iPhone,0.0,0.0,14.99,1.0,4.0,1
415,16075,A,False,5.0,16075,iPhone,0.0,0.0,2.41,1.0,5.0,2
416,16073,W,False,4.0,16081,iPhone,0.0,100.0,0.8,1.0,3.0,1
417,16079,W,False,5.0,16194,iPhone,50.0,0.0,2.44,1.5,5.0,0
418,16079,A,False,5.0,16085,Android,0.0,66.7,2.26,1.0,4.3,3
419,16074,A,True,5.0,16075,Android,0.0,0.0,1.29,1.0,5.0,3
420,16098,W,False,4.8,16234,iPhone,50.0,50.0,1.76,1.19,4.0,3
421,16087,W,False,5.0,16088,iPhone,0.0,100.0,14.3,1.0,,1
422,16083,A,False,5.0,16121,Android,0.0,100.0,1.24,1.0,5.0,0
423,16080,A,False,5.0,16232,iPhone,0.0,100.0,4.17,1.0,,2
424,16073,K,False,4.8,16225,iPhone,25.0,66.7,3.39,1.25,4.3,8
425,16101,A,True,5.0,16101,iPhone,0.0,100.0,3.98,1.0,,1
426,16079,W,False,5.0,16097,Android,100.0,0.0,8.43,1.5,5.0,1
427,16081,W,False,5.0,16116,Android,0.0,100.0,5.42,1.0,5.0,0
428,16087,W,False,4.9,16233,iPhone,7.7,61.5,3.31,1.04,5.0,1
429,16095,A,True,4.9,16166,Android,14.3,57.1,6.67,1.04,4.3,2
430,16097,W,False,4.4,16162,iPhone,0.0,100.0,1.13,1.0,5.0,8
431,16081,W,True,4.6,16145,iPhone,40.0,0.0,4.25,1.45,5.0,1
432,16095,A,False,5.0,16101,iPhone,0.0,100.0,14.24,1.0,5.0,2
433,16081,K,False,5.0,16083,Android,0.0,0.0,7.96,1.0,5.0,2
434,16093,K,False,4.4,16246,,14.3,85.7,5.09,1.13,4.8,3
435,16074,W,False,4.6,16237,iPhone,33.3,55.6,5.28,1.33,4.1,2
436,16085,W,True,4.0,16087,iPhone,0.0,100.0,3.22,1.0,3.5,5
437,16098,W,False,4.8,16129,iPhone,11.1,94.4,3.4,1.07,4.6,17
438,16077,K,True,5.0,16159,iPhone,0.0,50.0,14.18,1.0,2.0,1
439,16088,A,False,5.0,16169,iPhone,0.0,100.0,2.02,1.0,5.0,0
440,16081,K,True,5.0,16236,iPhone,0.0,0.0,2.98,1.0,5.0,2
441,16085,K,False,5.0,16248,Android,0.0,100.0,8.36,1.0,5.0,2
442,16100,K,False,4.9,16250,iPhone,8.1,91.9,4.88,1.07,4.9,7
443,16072,W,True,2.5,16163,iPhone,0.0,100.0,8.18,1.0,3.0,0
444,16078,W,True,4.8,16248,Android,0.0,60.0,3.58,1.0,5.0,7
445,16100,W,True,5.0,16237,iPhone,0.0,100.0,17.93,1.0,5.0,0
446,16085,W,True,5.0,16129,iPhone,0.0,100.0,6.73,1.0,,1
447,16101,K,False,5.0,16150,Android,0.0,100.0,4.64,1.0,5.0,0
448,16097,A,False,5.0,16148,Android,100.0,100.0,1.66,2.75,5.0,0
449,16074,K,True,5.0,16238,iPhone,0.0,100.0,1.58,1.0,5.0,1
450,16100,W,False,5.0,16172,Android,0.0,100.0,3.21,1.0,4.8,2
451,16095,A,False,5.0,16096,iPhone,0.0,0.0,6.78,1.0,,1
452,16072,A,True,5.0,16238,Android,0.0,85.7,5.58,1.0,4.5,2
453,16086,A,False,5.0,16135,Android,0.0,100.0,2.91,1.0,5.0,0
454,16095,K,True,4.8,16250,iPhone,10.1,52.2,2.15,1.08,4.9,20
455,16071,A,False,5.0,16214,Android,0.0,100.0,0.84,1.0,5.0,0
456,16088,K,False,4.9,16245,iPhone,15.8,84.2,13.15,1.07,4.8,4
457,16101,A,False,5.0,16200,Android,16.7,100.0,3.46,1.04,3.5,2
458,16100,W,False,5.0,16240,iPhone,0.0,75.0,5.93,1.0,5.0,0
459,16100,W,False,4.5,16167,iPhone,0.0,100.0,11.36,1.0,4.0,0
460,16096,A,False,5.0,16243,Android,0.0,0.0,1.44,1.0,,0
461,16094,A,False,5.0,16096,iPhone,100.0,50.0,3.45,2.63,4.0,2
462,16090,A,False,5.0,16165,iPhone,0.0,50.0,6.15,1.0,5.0,1
463,16082,W,True,5.0,16082,Android,0.0,0.0,8.62,1.0,,1
464,16074,A,True,5.0,16075,iPhone,0.0,0.0,6.46,1.0,5.0,2
465,16088,A,True,5.0,16123,iPhone,0.0,100.0,9.92,1.0,5.0,0
466,16099,W,True,4.7,16141,iPhone,0.0,44.4,6.93,1.0,4.5,3
467,16084,K,True,5.0,16241,iPhone,12.5,62.5,1.96,1.05,4.7,0
468,16097,A,True,4.3,16250,iPhone,16.7,33.3,4.19,1.04,5.0,0
469,16084,W,True,5.0,16169,iPhone,0.0,100.0,14.24,1.0,,0
470,16088,W,False,4.3,16148,Android,0.0,75.0,13.12,1.0,4.5,2
471,16096,A,False,5.0,16096,iPhone,0.0,0.0,2.05,1.0,5.0,1
472,16093,A,False,3.8,16098,iPhone,25.0,100.0,3.5,1.06,4.8,4
473,16086,W,False,5.0,16089,Android,0.0,0.0,13.92,1.0,5.0,1
474,16101,W,False,5.0,16109,Android,0.0,0.0,9.01,1.0,1.0,1
475,16078,A,False,5.0,16215,iPhone,0.0,0.0,1.12,1.0,5.0,0
476,16087,A,True,3.0,16218,iPhone,0.0,100.0,12.36,1.0,,0
477,16081,W,False,4.5,16235,iPhone,0.0,0.0,7.24,1.0,4.0,0
478,16096,A,False,5.0,16129,Android,0.0,100.0,13.9,1.0,5.0,1
479,16094,W,False,5.0,16095,iPhone,0.0,0.0,0.0,1.0,5.0,1
480,16075,W,False,4.7,16248,iPhone,2.4,71.1,4.14,1.01,4.5,2
481,16083,A,True,5.0,16135,iPhone,0.0,66.7,4.72,1.0,4.3,2
482,16086,W,False,5.0,16230,iPhone,0.0,33.3,10.14,1.0,5.0,1
483,16085,W,True,4.8,16236,iPhone,0.0,61.9,3.12,1.0,5.0,7
484,16089,K,False,5.0,16243,iPhone,0.0,0.0,16.96,1.0,5.0,0
485,16089,A,False,5.0,16145,iPhone,0.0,0.0,2.73,1.0,,1
486,16095,K,True,4.9,16250,iPhone,36.6,56.1,3.63,1.23,5.0,3
487,16081,A,True,5.0,16086,iPhone,10.0,70.0,1.21,1.05,5.0,10
488,16079,W,False,4.4,16178,iPhone,0.0,66.7,8.82,1.0,4.7,3
489,16089,A,False,4.7,16246,iPhone,0.0,70.6,4.08,1.0,4.9,7
490,16089,W,False,5.0,16109,Android,0.0,0.0,7.1,1.0,,1
491,16080,K,True,3.5,16227,iPhone,0.0,60.0,1.34,1.0,5.0,0
492,16088,W,True,4.7,16138,Android,15.4,23.1,4.43,1.21,4.7,6
493,16071,A,False,5.0,16145,iPhone,14.3,57.1,2.34,1.04,5.0,0
494,16094,A,False,4.9,16231,,10.5,94.7,2.59,1.03,5.0,1
495,16092,K,False,4.8,16209,iPhone,16.7,66.7,3.09,1.07,5.0,1
496,16095,A,False,4.2,16242,iPhone,33.3,50.0,4.03,1.46,4.0,1
497,16095,W,True,4.3,16231,iPhone,71.4,57.1,2.64,2.07,4.4,6
498,16089,A,False,4.6,16250,iPhone,21.4,21.4,2.22,1.27,5.0,4
499,16094,W,False,5.0,16180,iPhone,0.0,50.0,1.91,1.0,5.0,1
500,16084,K,False,5.0,16092,iPhone,0.0,100.0,13.75,1.0,5.0,2
501,16094,K,False,4.9,16237,iPhone,0.0,85.7,3.05,1.0,5.0,0
502,16088,W,False,5.0,16207,Android,0.0,50.0,3.14,1.0,,1
503,16094,A,False,5.0,16162,iPhone,0.0,100.0,6.01,1.0,4.7,0
504,16081,W,False,5.0,16208,iPhone,0.0,37.5,3.3,1.0,4.2,2
505,16093,A,False,5.0,16193,Android,20.0,80.0,4.93,1.15,5.0,2
506,16096,W,False,4.5,16235,iPhone,3.7,92.6,3.7,1.02,3.5,3
507,16079,W,False,5.0,16080,iPhone,50.0,100.0,1.57,1.25,5.0,2
508,16084,A,False,5.0,16088,Android,0.0,100.0,2.39,1.0,3.5,5
509,16095,W,False,4.0,16165,iPhone,0.0,0.0,11.61,1.0,4.0,1
510,16083,W,True,4.0,16086,iPhone,0.0,100.0,1.63,1.0,4.0,7
511,16075,A,True,4.8,16153,Android,0.0,50.0,5.28,1.0,4.3,5
512,16076,W,False,5.0,16247,iPhone,0.0,87.5,5.74,1.0,4.5,2
513,16098,W,False,5.0,16211,iPhone,0.0,66.7,3.51,1.0,,0
514,16101,W,False,4.8,16241,iPhone,0.0,100.0,4.95,1.0,5.0,1
515,16087,K,False,5.0,16124,Android,25.0,25.0,4.95,1.25,5.0,3
516,16086,W,True,5.0,16241,Android,0.0,100.0,2.57,1.0,,0
517,16088,K,True,4.9,16248,Android,0.0,55.6,2.91,1.0,5.0,2
518,16084,A,False,5.0,16113,iPhone,0.0,100.0,0.93,1.0,5.0,1
519,16078,W,False,5.0,16079,iPhone,0.0,100.0,2.7,1.0,,1
520,16086,K,True,5.0,16241,iPhone,0.0,92.9,6.67,1.0,5.0,0
521,16099,K,False,5.0,16100,iPhone,0.0,100.0,25.29,1.0,4.5,2
522,16088,W,False,5.0,16089,Android,100.0,0.0,3.23,1.5,,1
523,16076,K,False,5.0,16209,iPhone,0.0,100.0,2.71,1.0,5.0,1
524,16077,A,True,5.0,16195,Android,0.0,100.0,1.86,1.0,4.0,0
525,16076,A,True,5.0,16079,Android,0.0,100.0,3.07,1.0,5.0,2
526,16071,K,False,5.0,16072,iPhone,0.0,100.0,2.4,1.0,5.0,1
527,16095,A,False,5.0,16096,iPhone,100.0,0.0,3.18,3.0,,1
528,16091,A,True,5.0,16159,iPhone,0.0,0.0,2.38,1.0,,0
529,16081,A,False,5.0,16176,iPhone,0.0,100.0,2.61,1.0,5.0,0
530,16081,W,True,4.8,16242,iPhone,7.7,7.7,2.63,1.06,5.0,4
531,16099,K,True,5.0,16246,iPhone,0.0,100.0,2.27,1.0,4.0,0
532,16081,K,True,4.5,16248,,7.7,51.3,7.21,1.06,5.0,0
533,16081,W,True,5.0,16236,Android,0.0,60.0,5.09,1.0,5.0,0
534,16074,K,False,5.0,16138,,0.0,0.0,129.89,1.0,,0
535,16092,W,False,5.0,16099,iPhone,0.0,100.0,2.25,1.0,4.0,2
536,16088,W,False,,16109,Android,0.0,100.0,1.41,1.0,5.0,1
537,16097,W,False,5.0,16250,Android,0.0,66.7,21.07,1.0,4.5,0
538,16091,A,True,3.0,16172,iPhone,0.0,50.0,5.66,1.0,5.0,1
539,16085,A,False,5.0,16086,Android,0.0,100.0,4.65,1.0,3.0,1
540,16093,W,False,5.0,16093,Android,0.0,100.0,2.62,1.0,5.0,1
541,16099,A,False,4.0,16228,iPhone,0.0,0.0,5.53,1.0,,0
542,16101,W,False,4.9,16239,iPhone,0.0,66.7,3.47,1.0,4.9,12
543,16084,A,True,5.0,16171,iPhone,0.0,100.0,0.84,1.0,,0
544,16079,A,False,5.0,16079,iPhone,0.0,100.0,2.11,1.0,5.0,2
545,16089,W,False,4.5,16093,Android,50.0,100.0,5.21,1.13,2.5,2
546,16076,W,False,3.7,16236,iPhone,33.3,33.3,2.65,1.08,4.0,0
547,16087,W,True,4.7,16238,iPhone,8.3,58.3,7.93,1.17,4.2,0
548,16094,W,False,5.0,16109,iPhone,0.0,100.0,1.73,1.0,,1
549,16096,A,True,5.0,16215,iPhone,12.5,75.0,5.75,1.25,4.0,1
550,16088,W,False,4.8,16229,iPhone,0.0,25.0,4.89,1.0,5.0,3
551,16076,W,False,5.0,16218,Android,7.1,78.6,2.99,1.14,4.4,2
552,16081,W,False,5.0,16228,iPhone,0.0,0.0,1.59,1.0,,0
553,16087,W,False,4.7,16237,Android,11.1,77.8,4.17,1.03,3.3,0
554,16088,W,False,4.9,16193,Android,33.3,66.7,6.03,1.36,4.6,6
555,16094,A,False,5.0,16206,Android,0.0,100.0,13.28,1.0,,1
556,16087,W,True,4.7,16251,iPhone,2.0,100.0,1.45,1.02,4.3,8
557,16101,A,False,5.0,16138,iPhone,0.0,0.0,4.81,1.0,5.0,0
558,16093,W,False,5.0,16189,Android,0.0,100.0,22.81,1.0,5.0,0
559,16090,W,False,4.9,16190,iPhone,5.7,74.3,2.79,1.04,5.0,13
560,16077,W,True,5.0,16112,iPhone,0.0,100.0,15.85,1.0,,0
561,16073,A,True,5.0,16129,iPhone,0.0,100.0,8.74,1.0,,1
562,16099,K,True,5.0,16229,iPhone,0.0,16.7,11.6,1.0,4.5,1
563,16086,W,False,5.0,16187,iPhone,0.0,0.0,0.08,1.0,5.0,0
564,16072,W,True,4.8,16250,iPhone,10.5,47.4,2.86,1.11,3.9,4
565,16073,A,False,5.0,16074,iPhone,0.0,100.0,2.12,1.0,5.0,2
566,16100,W,False,4.8,16177,iPhone,0.0,100.0,6.71,1.0,5.0,3
567,16100,W,False,4.8,16191,Android,61.5,84.6,1.76,1.96,5.0,5
568,16077,A,True,5.0,16221,Android,0.0,50.0,2.41,1.0,1.0,1
569,16074,A,False,5.0,16221,Android,0.0,0.0,3.95,1.0,5.0,0
570,16100,A,False,5.0,16159,Android,0.0,66.7,8.1,1.0,,0
571,16095,W,False,5.0,16144,Android,0.0,0.0,15.86,1.0,5.0,0
572,16087,W,False,4.1,16250,iPhone,0.0,88.9,2.13,1.0,4.3,1
573,16088,A,True,4.8,16249,iPhone,5.4,56.5,1.89,1.03,4.8,17
574,16093,W,True,5.0,16135,Android,0.0,100.0,19.9,1.0,5.0,0
575,16084,K,True,4.9,16251,iPhone,4.3,47.8,3.15,1.04,4.9,6
576,16094,W,False,4.8,16194,iPhone,0.0,50.0,1.04,1.0,4.8,5
577,16078,W,False,5.0,16078,iPhone,0.0,100.0,15.1,1.0,3.0,1
578,16095,W,False,4.3,16101,iPhone,0.0,66.7,1.4,1.0,4.5,3
579,16089,W,True,2.0,16089,iPhone,0.0,0.0,2.23,1.0,4.0,1
580,16093,K,False,5.0,16240,iPhone,0.0,66.7,6.38,1.0,5.0,0
581,16091,W,False,5.0,16101,Android,0.0,100.0,18.14,1.0,4.0,1
582,16092,A,True,5.0,16205,Android,0.0,80.0,8.47,1.0,,0
583,16100,A,False,5.0,16164,iPhone,0.0,50.0,2.38,1.0,5.0,3
584,16089,W,False,5.0,16151,Android,0.0,0.0,4.8,1.0,,0
585,16101,K,False,5.0,16230,iPhone,0.0,66.7,5.75,1.0,5.0,0
586,16072,A,True,4.6,16250,iPhone,34.8,47.8,2.31,1.42,5.0,11
587,16097,W,True,4.8,16246,iPhone,0.0,83.3,6.23,1.0,3.0,4
588,16087,W,True,4.8,16165,iPhone,33.3,100.0,3.33,1.46,5.0,3
589,16073,A,True,5.0,16134,Android,0.0,100.0,1.03,1.0,,0
590,16076,W,False,5.0,16077,iPhone,0.0,100.0,1.18,1.0,5.0,1
591,16086,K,False,4.7,16248,iPhone,3.6,60.7,5.24,1.04,5.0,6
592,16090,K,True,4.9,16250,iPhone,16.7,58.3,3.99,1.1,4.3,1
593,16094,W,False,4.7,16109,iPhone,25.0,25.0,2.42,1.44,5.0,4
594,16093,W,False,5.0,16157,Android,0.0,100.0,1.72,1.0,4.3,2
595,16077,W,True,5.0,16079,Android,0.0,100.0,4.49,1.0,4.8,5
596,16071,A,False,4.5,16209,Android,50.0,0.0,3.29,1.13,4.5,0
597,16099,A,True,4.6,16228,iPhone,18.8,31.3,4.0,1.14,5.0,3
598,16089,W,False,5.0,16117,iPhone,100.0,0.0,4.29,1.25,5.0,1
599,16076,W,False,4.9,16252,iPhone,14.3,77.1,6.12,1.07,4.8,11
600,16088,W,False,5.0,16118,iPhone,0.0,33.3,4.36,1.0,3.3,3
601,16095,K,False,5.0,16222,Android,0.0,14.3,5.45,1.0,4.6,1
602,16099,W,False,5.0,16149,iPhone,0.0,100.0,0.92,1.0,5.0,0
603,16095,W,False,5.0,16103,iPhone,50.0,0.0,6.46,1.25,5.0,2
604,16092,W,True,4.5,16246,iPhone,7.5,80.0,2.36,1.06,4.3,9
605,16088,W,False,5.0,16091,iPhone,50.0,50.0,7.4,1.25,4.0,2
606,16082,A,True,5.0,16250,iPhone,0.0,50.0,1.97,1.0,5.0,0
607,16099,A,True,5.0,16100,iPhone,0.0,100.0,3.94,1.0,5.0,1
608,16078,W,True,5.0,16153,iPhone,0.0,50.0,9.28,1.0,5.0,0
609,16074,A,False,5.0,16242,iPhone,0.0,62.5,1.87,1.0,3.9,1
610,16081,W,False,4.9,16206,Android,0.0,90.9,7.73,1.0,4.1,1
611,16087,A,False,3.5,16130,,16.7,83.3,3.01,1.04,5.0,5
612,16089,K,False,5.0,16232,iPhone,0.0,50.0,3.2,1.0,5.0,1
613,16095,W,False,5.0,16223,iPhone,0.0,0.0,3.17,1.0,4.0,0
614,16088,W,True,4.6,16249,Android,8.3,41.7,2.79,1.07,4.3,1
615,16074,A,False,5.0,16241,iPhone,50.0,50.0,4.51,1.13,4.0,2
616,16078,W,True,5.0,16078,Android,0.0,100.0,5.6,1.0,5.0,2
617,16083,W,False,4.0,16086,Android,0.0,100.0,7.92,1.0,5.0,3
618,16090,K,False,5.0,16242,Android,33.3,66.7,1.35,1.33,5.0,1
619,16088,W,False,5.0,16095,Android,0.0,0.0,4.05,1.0,2.0,1
620,16087,W,True,5.0,16088,Android,0.0,0.0,2.06,1.0,5.0,1
621,16097,W,False,4.9,16220,iPhone,0.0,42.9,3.48,1.0,4.5,3
622,16091,K,False,4.8,16179,Android,0.0,25.0,8.14,1.0,5.0,0
623,16071,W,False,4.1,16156,iPhone,42.9,57.1,3.85,1.54,3.0,3
624,16075,W,True,4.3,16239,Android,0.0,83.3,5.2,1.0,5.0,1
625,16080,W,False,5.0,16082,iPhone,0.0,0.0,2.83,1.0,4.0,2
626,16077,K,False,4.8,16240,iPhone,6.3,81.3,13.08,1.02,4.7,0
627,16071,W,False,5.0,16185,Android,0.0,50.0,2.89,1.0,,0
628,16072,A,False,5.0,16073,iPhone,0.0,100.0,1.68,1.0,5.0,1
629,16081,W,False,5.0,16164,iPhone,40.0,20.0,1.75,1.2,4.8,2
630,16083,W,False,5.0,16147,iPhone,0.0,100.0,10.79,1.0,,0
631,16092,A,False,5.0,16207,Android,100.0,0.0,2.33,2.0,5.0,0
632,16096,A,False,4.8,16225,iPhone,0.0,100.0,10.27,1.0,5.0,0
633,16101,A,True,5.0,16229,iPhone,0.0,40.0,3.53,1.0,,2
634,16082,W,False,5.0,16083,iPhone,0.0,0.0,14.34,1.0,,1
635,16095,A,True,4.5,16165,iPhone,0.0,50.0,2.95,1.0,5.0,0
636,16080,K,True,5.0,16236,Android,0.0,0.0,4.23,1.0,5.0,1
637,16100,W,True,4.9,16188,iPhone,12.5,50.0,4.85,1.06,4.3,1
638,16073,W,False,4.5,16117,iPhone,25.0,50.0,3.33,1.13,5.0,3
639,16075,K,True,4.5,16229,iPhone,0.0,0.0,1.38,1.0,,0
640,16082,W,False,5.0,16162,iPhone,33.3,33.3,6.12,1.08,4.5,0
641,16080,W,True,4.8,16252,iPhone,0.0,88.2,3.52,1.0,4.2,11
642,16095,W,False,5.0,16102,Android,50.0,50.0,2.88,1.38,5.0,2
643,16074,A,True,4.9,16251,iPhone,0.0,82.5,2.65,1.0,4.4,0
644,16081,W,False,4.6,16207,Android,33.3,44.4,5.02,1.44,5.0,4
645,16086,A,False,5.0,16175,iPhone,0.0,50.0,2.55,1.0,4.7,5
646,16094,A,False,5.0,16207,iPhone,100.0,0.0,1.93,1.25,5.0,0
647,16091,W,False,4.7,16097,Android,0.0,100.0,1.9,1.0,5.0,3
648,16077,A,True,4.8,16206,iPhone,15.4,100.0,13.83,1.04,4.4,6
649,16098,W,False,4.4,16252,iPhone,0.0,80.0,3.63,1.0,4.0,2
650,16096,A,True,3.0,16096,iPhone,0.0,0.0,2.24,1.0,4.0,1
651,16087,W,True,4.8,16249,Android,6.7,53.3,3.95,1.03,4.3,1
652,16094,K,True,5.0,16180,iPhone,0.0,0.0,3.72,1.0,,0
653,16088,A,True,5.0,16213,Android,0.0,100.0,3.04,1.0,,0
654,16085,W,True,5.0,16085,Android,0.0,100.0,2.83,1.0,5.0,1
655,16099,K,True,5.0,16250,iPhone,0.0,66.7,2.35,1.0,5.0,3
656,16095,K,False,4.5,16250,iPhone,66.7,33.3,2.52,2.0,5.0,2
657,16095,W,False,4.5,16244,iPhone,0.0,100.0,12.06,1.0,4.8,0
658,16100,W,False,5.0,16251,Android,0.0,100.0,6.0,1.0,5.0,0
659,16077,W,False,5.0,16079,iPhone,0.0,100.0,14.22,1.0,,1
660,16080,A,False,5.0,16094,iPhone,0.0,100.0,3.55,1.0,4.0,2
661,16088,K,False,5.0,16244,Android,0.0,100.0,3.12,1.0,,0
