signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days,recency,predicted_values,probs
16083,A,0,5,2014-01-13,iPhone,0,100,8.08,1,5,1,169,0,[ 1.  0.]
16077,K,0,5,2014-06-23,iPhone,14.3,71.4,2.43,1.29,4.2,0,8,1,[  3.87356207e-17   1.00000000e+00]
16100,A,1,5,2014-05-10,iPhone,0,100,0.59,1,5,0,52,0,[  1.00000000e+00   1.98588997e-12]
16089,K,1,5,2014-01-20,Android,0,0,5.21,1,5,1,162,0,[ 1.  0.]
16080,W,0,5,2014-05-31,iPhone,0,33.3,2.96,1,5,2,31,1,[ 0.29559308  0.70440692]
16086,K,0,5,2014-07-01,iPhone,0,100,5.93,1,5,1,0,1,[  4.19034778e-25   1.00000000e+00]
16071,A,0,5,2014-01-01,Android,100,100,10.43,1.25,5,1,181,0,[ 1.  0.]
16072,W,0,4.6,2014-06-28,Android,0,88.3,1.85,1,5,9,3,1,[  2.22550586e-22   1.00000000e+00]
16091,W,1,4.6,2014-06-30,iPhone,20.9,56.7,3.03,1.23,5,9,1,1,[  3.29182406e-20   1.00000000e+00]
16071,W,0,5,2014-05-25,iPhone,0,33.3,4.65,1,5,0,37,0,[  9.99823511e-01   1.76489659e-04]
16100,W,0,4.8,2014-02-18,Android,0,66.7,2.82,1,4.3,6,133,0,[ 1.  0.]
16085,W,0,4.7,2014-05-11,iPhone,0,33.3,2.05,1,5,0,51,0,[  1.00000000e+00   4.85794127e-10]
16083,W,1,5,2014-03-19,Android,50,100,19.81,2,5,0,104,0,[  1.00000000e+00   2.81061618e-33]
16086,K,1,4.8,2014-07-01,iPhone,1.7,70.9,7.5,1.01,4,8,0,1,[  9.79589171e-23   1.00000000e+00]
16088,K,1,5,2014-01-19,Android,0,0,1.64,1,5,1,163,0,[ 1.  0.]
16096,W,1,4.9,2014-06-22,iPhone,0,57.1,3.18,1,4.6,2,9,1,[  3.84179284e-16   1.00000000e+00]
16099,W,0,4.5,2014-06-18,iPhone,0,50,4.56,1,2,1,13,1,[  2.24800885e-12   1.00000000e+00]
16080,W,1,5,2014-01-19,iPhone,0,0,1.84,1,4,4,163,0,[ 1.  0.]
16086,W,0,2.5,2014-02-21,Android,0,100,4.07,1,5,1,130,0,[ 1.  0.]
16096,K,1,4.9,2014-06-30,Android,11.7,60,2.48,1.06,4.8,15,1,1,[  3.50569120e-21   1.00000000e+00]
16081,K,1,4.9,2014-07-01,Android,0,23.1,2.34,1,4.9,0,0,1,[  1.05866142e-18   1.00000000e+00]
16091,W,1,4.6,2014-01-22,iPhone,0,100,1.89,1,4.8,5,160,0,[ 1.  0.]
16096,A,0,5,2014-04-26,Android,16.7,66.7,3.83,1.04,5,4,66,0,[  1.00000000e+00   2.72290768e-17]
16081,A,0,5,2014-01-12,iPhone,0,0,14.59,1,5,1,170,0,[ 1.  0.]
16100,K,0,5,2014-06-04,Android,0,100,1.43,1,5,0,27,1,[  6.75197816e-06   9.99993205e-01]
16099,K,0,5,2014-06-21,iPhone,0,33.3,6.46,1,5,1,10,1,[  5.40545663e-14   1.00000000e+00]
16087,A,0,5,2014-01-28,iPhone,0,100,5.21,1,5,2,154,0,[ 1.  0.]
16088,A,0,5,2014-04-02,Android,0,100,14.79,1,5,0,90,0,[  1.00000000e+00   3.11575442e-29]
16086,A,0,4.9,2014-05-25,Android,0,50,3.84,1,4.5,2,37,0,[  9.99936104e-01   6.38404526e-05]
16090,A,0,5,2014-04-14,iPhone,0,25,7.34,1,3.3,0,78,0,[  1.00000000e+00   2.82040296e-24]
16083,W,1,5,2014-04-02,iPhone,0,100,3.13,1,4.3,0,90,0,[  1.00000000e+00   2.44913123e-29]
16088,W,0,5,2014-01-19,iPhone,0,0,4.42,1,5,1,163,0,[ 1.  0.]
16094,K,0,5,2014-06-22,iPhone,0,60,5.73,1,4.8,1,9,1,[  1.55879328e-16   1.00000000e+00]
16079,K,0,4.9,2014-06-25,iPhone,13,65.2,2.88,1.03,4.9,2,6,1,[  8.21212835e-18   1.00000000e+00]
16080,A,1,5,2014-03-23,iPhone,0,0,6.75,1,5,1,100,0,[ 1.  0.]
16088,A,1,5,2014-01-19,iPhone,0,0,6.25,1,5,1,163,0,[ 1.  0.]
16077,K,1,4.9,2014-06-30,iPhone,8.6,93.1,2.51,1.05,4.5,8,1,1,[  5.57184842e-24   1.00000000e+00]
16071,A,1,5,2014-01-17,Android,0,50,10.1,1,5,4,165,0,[ 1.  0.]
16076,W,0,5,2014-05-27,iPhone,25,100,7.04,1.13,4,1,35,0,[  9.99931455e-01   6.85191044e-05]
16090,K,1,5,2014-06-22,Android,0,40,3.23,1,5,0,9,1,[  1.20154656e-14   1.00000000e+00]
16078,A,0,5,2014-06-24,iPhone,0,100,3.95,1,5,1,7,1,[  7.50923123e-21   1.00000000e+00]
16079,K,1,4.8,2014-06-29,iPhone,8.6,62.9,2.48,1.1,4.9,4,2,1,[  2.49627599e-20   1.00000000e+00]
16089,W,1,4.8,2014-06-29,iPhone,8.3,66.7,1.76,1.1,3.7,4,2,1,[  3.23273880e-20   1.00000000e+00]
16082,A,1,5,2014-04-11,iPhone,0,50,2.41,1,5,1,81,0,[  1.00000000e+00   9.05228243e-25]
16082,W,0,5,2014-01-22,Android,0,100,1.37,1,5,1,160,0,[ 1.  0.]
16071,A,1,5,2014-05-25,iPhone,0,25,1.55,1,3,1,37,0,[  9.99786317e-01   2.13753417e-04]
16083,K,1,4.9,2014-06-16,iPhone,9.1,81.8,1.64,1.02,5,5,15,1,[  9.43284604e-15   1.00000000e+00]
16082,A,0,4.7,2014-04-04,iPhone,0,100,4.95,1,5,0,88,0,[  1.00000000e+00   3.10824149e-28]
16074,W,0,5,2014-01-05,Android,0,0,4.63,1,3.5,2,177,0,[ 1.  0.]
16093,W,0,5,2014-05-21,iPhone,0,100,18.86,1,5,0,41,0,[  9.99999881e-01   8.31629734e-08]
16095,K,0,4.8,2014-07-01,iPhone,0,64,2,1,5,4,0,1,[  4.34103669e-22   1.00000000e+00]
16078,A,0,5,2014-01-12,Android,0,50,0.84,1,4.7,4,170,0,[ 1.  0.]
16088,A,1,5,2014-01-19,iPhone,0,0,7.09,1,4,2,163,0,[ 1.  0.]
16079,W,0,5,2014-05-26,Android,100,0,2.85,2,5,0,36,0,[ 0.95969701  0.04030298]
16085,W,0,5,2014-01-16,Android,0,100,0,1,4,1,166,0,[ 1.  0.]
16073,A,1,4.7,2014-06-17,iPhone,0,85.7,3.96,1,4.6,1,14,1,[  2.39011564e-15   1.00000000e+00]
16071,A,1,4.8,2014-06-27,iPhone,12.5,62.5,1.71,1.03,5,0,4,1,[  2.52154512e-18   1.00000000e+00]
16081,W,0,4.8,2014-06-18,Android,0,80,8.17,1,3.8,1,13,1,[  3.58768725e-15   1.00000000e+00]
16093,K,1,5,2014-05-17,iPhone,33.3,33.3,5.55,1.33,5,0,45,0,[  9.99999881e-01   1.09653961e-07]
16092,A,0,4.8,2014-05-25,Android,0,50,3.29,1,5,1,37,0,[  9.99930620e-01   6.93847396e-05]
16096,W,0,4.8,2014-06-21,iPhone,0,75,5.96,1,4.9,0,10,1,[  7.79537524e-17   1.00000000e+00]
16073,K,0,5,2014-01-05,iPhone,0,0,6.79,1,5,1,177,0,[ 1.  0.]
16085,W,0,5,2014-06-11,iPhone,0,28.6,2.05,1,4.9,0,20,1,[  6.37081676e-09   1.00000000e+00]
16093,A,0,4.9,2014-06-21,iPhone,10,50,4.11,1.02,4.9,6,10,1,[  1.16641951e-14   1.00000000e+00]
16077,K,1,4.7,2014-05-05,Android,11.1,88.9,6.07,1.08,4.8,22,57,0,[  1.00000000e+00   8.63713313e-15]
16083,K,0,5,2014-03-20,Android,0,100,5.64,1,5,0,103,0,[  1.00000000e+00   3.25234405e-35]
16092,A,0,5,2014-06-20,iPhone,0,100,4.69,1,5,1,11,1,[  1.72305723e-18   1.00000000e+00]
16089,K,0,5,2014-01-25,Android,0,33.3,4.1,1,5,3,157,0,[ 1.  0.]
16089,A,1,5,2014-05-16,iPhone,0,100,7.8,1,5,1,46,0,[  1.00000000e+00   9.34649358e-10]
16094,W,0,5,2014-02-06,Android,0,66.7,2.7,1,4,3,145,0,[ 1.  0.]
16076,W,0,4.9,2014-05-31,iPhone,0,61.5,2.17,1,4.8,5,31,1,[ 0.21074376  0.78925622]
16100,W,0,4.9,2014-05-18,iPhone,0,60,3.12,1,4.5,6,44,0,[  1.00000000e+00   2.34145965e-08]
16094,K,1,4.8,2014-06-22,iPhone,9.1,45.5,8.41,1.09,4,5,9,1,[  7.82392306e-15   1.00000000e+00]
16073,W,0,5,2014-06-20,iPhone,0,100,6.16,1,5,1,11,1,[  1.72270237e-18   1.00000000e+00]
16085,A,0,4.7,2014-04-27,Android,0,33.3,9.5,1,5,0,65,0,[  1.00000000e+00   2.37451975e-16]
16093,A,0,5,2014-01-25,Android,0,50,14.18,1,5,2,157,0,[ 1.  0.]
16094,A,0,5,2014-06-01,iPhone,14.3,57.1,8.53,1.07,5,0,30,1,[ 0.0296895   0.97031051]
16088,K,0,5,2014-06-29,iPhone,25,12.5,7.05,1.19,5,2,2,1,[  1.11729953e-18   1.00000000e+00]
16081,A,0,5,2014-01-16,iPhone,0,66.7,2.67,1,4,3,166,0,[ 1.  0.]
16071,K,0,5,2014-05-22,Android,0,100,8.44,1,5,0,40,0,[  9.99999642e-01   4.10264335e-07]
16072,K,0,5,2014-06-30,Android,0,100,1.77,1,5,0,1,1,[  3.69866231e-24   1.00000000e+00]
16071,W,0,4.7,2014-06-25,iPhone,0,57.1,3.5,1,5,0,6,1,[  1.39856174e-17   1.00000000e+00]
16075,W,0,4.2,2014-03-07,Android,7.1,7.1,4.67,1.18,4.9,7,116,0,[ 1.  0.]
16079,A,1,5,2014-01-10,Android,0,100,0.79,1,4,5,172,0,[ 1.  0.]
16085,A,1,4.7,2014-06-30,Android,0,100,3.17,1,4.8,13,1,1,[  2.97336318e-25   1.00000000e+00]
16080,A,1,5,2014-06-13,iPhone,0,100,1.42,1,5,0,18,1,[  7.81915358e-14   1.00000000e+00]
16097,K,0,5,2014-02-21,iPhone,0,100,1.88,1,5,2,130,0,[ 1.  0.]
16084,A,1,4.9,2014-06-30,iPhone,0,79.2,6.28,1,4.7,4,1,1,[  9.40657623e-23   1.00000000e+00]
16095,A,1,5,2014-01-26,iPhone,0,0,4.29,1,5,1,156,0,[ 1.  0.]
16096,W,1,4.7,2014-04-16,Android,0,66.7,8.88,1,3.5,1,76,0,[  1.00000000e+00   4.93418423e-23]
16072,W,0,4.7,2014-01-02,Android,0,100,5.33,1,4.5,3,180,0,[ 1.  0.]
16092,A,1,4.8,2014-04-20,iPhone,0,60,9.2,1,4.6,0,72,0,[  1.00000000e+00   1.46951285e-20]
16074,A,0,4.9,2014-06-28,iPhone,11.1,66.7,3.99,1.06,4.4,0,3,1,[  2.51015195e-19   1.00000000e+00]
16090,W,0,4.7,2014-06-22,iPhone,6.5,54.8,2.76,1.04,4.8,3,9,1,[  1.97558831e-15   1.00000000e+00]
16098,W,1,4.7,2014-06-06,iPhone,0,50,4.62,1,4,5,25,1,[  1.92371385e-06   9.99998093e-01]
16081,A,0,4.8,2014-02-08,Android,40,40,3.66,1.1,5,5,143,0,[ 1.  0.]
16084,K,1,4.9,2014-06-04,iPhone,15.4,76.9,5.77,1.07,4.7,13,27,1,[  3.79903145e-06   9.99996185e-01]
16090,W,0,5,2014-06-29,iPhone,20,80,4.05,1.35,5,2,2,1,[  4.80104271e-21   1.00000000e+00]
16080,W,0,4.7,2014-06-22,iPhone,0,31,1.51,1,4.4,5,9,1,[  2.95871624e-14   1.00000000e+00]
16076,K,0,5,2014-06-09,iPhone,0,33.3,1.88,1,5,0,22,1,[  3.71378484e-08   1.00000000e+00]
16075,W,0,4.3,2014-06-26,iPhone,0,92.9,1.43,1,4.5,4,5,1,[  4.14888996e-21   1.00000000e+00]
16087,W,1,4.9,2014-06-29,iPhone,21.1,56.1,1.91,1.3,5,5,2,1,[  2.71640013e-19   1.00000000e+00]
16071,A,1,4.8,2014-06-28,iPhone,20,46.7,3.6,1.18,4.9,7,3,1,[  4.49082062e-18   1.00000000e+00]
16095,W,0,4.7,2014-05-26,iPhone,0,16.7,4.51,1,5,0,36,0,[  9.99080896e-01   9.19072772e-04]
16074,A,0,5,2014-01-05,iPhone,0,0,14.99,1,4,1,177,0,[ 1.  0.]
16075,A,0,5,2014-01-05,iPhone,0,0,2.41,1,5,2,177,0,[ 1.  0.]
16073,W,0,4,2014-01-11,iPhone,0,100,0.8,1,3,1,171,0,[ 1.  0.]
16079,W,0,5,2014-05-04,iPhone,50,0,2.44,1.5,5,0,58,0,[  1.00000000e+00   7.15045557e-12]
16079,A,0,5,2014-01-15,Android,0,66.7,2.26,1,4.3,3,167,0,[ 1.  0.]
16074,A,1,5,2014-01-05,Android,0,0,1.29,1,5,3,177,0,[ 1.  0.]
16098,W,0,4.8,2014-06-13,iPhone,50,50,1.76,1.19,4,3,18,1,[  1.11539833e-10   1.00000000e+00]
16083,A,0,5,2014-02-20,Android,0,100,1.24,1,5,0,131,0,[ 1.  0.]
16073,K,0,4.8,2014-06-04,iPhone,25,66.7,3.39,1.25,4.3,8,27,1,[  1.81648811e-05   9.99981880e-01]
16079,W,0,5,2014-01-27,Android,100,0,8.43,1.5,5,1,155,0,[ 1.  0.]
16081,W,0,5,2014-02-15,Android,0,100,5.42,1,5,0,136,0,[ 1.  0.]
16087,W,0,4.9,2014-06-12,iPhone,7.7,61.5,3.31,1.04,5,1,19,1,[  1.24094401e-10   1.00000000e+00]
16095,A,1,4.9,2014-04-06,Android,14.3,57.1,6.67,1.04,4.3,2,86,0,[  1.00000000e+00   2.21190019e-26]
16097,W,0,4.4,2014-04-02,iPhone,0,100,1.13,1,5,8,90,0,[  1.00000000e+00   9.23160890e-30]
16081,W,1,4.6,2014-03-16,iPhone,40,0,4.25,1.45,5,1,107,0,[  1.00000000e+00   2.41149032e-38]
16095,A,0,5,2014-01-31,iPhone,0,100,14.24,1,5,2,151,0,[ 1.  0.]
16081,K,0,5,2014-01-13,Android,0,0,7.96,1,5,2,169,0,[ 1.  0.]
16074,W,0,4.6,2014-06-16,iPhone,33.3,55.6,5.28,1.33,4.1,2,15,1,[  3.37959500e-12   1.00000000e+00]
16085,W,1,4,2014-01-17,iPhone,0,100,3.22,1,3.5,5,165,0,[ 1.  0.]
16098,W,0,4.8,2014-02-28,iPhone,11.1,94.4,3.4,1.07,4.6,17,123,0,[ 1.  0.]
16077,K,1,5,2014-03-30,iPhone,0,50,14.18,1,2,1,93,0,[  1.00000000e+00   5.05977320e-32]
16088,A,0,5,2014-04-09,iPhone,0,100,2.02,1,5,0,83,0,[  1.00000000e+00   7.34217620e-26]
16081,K,1,5,2014-06-15,iPhone,0,0,2.98,1,5,2,16,1,[  1.47730481e-10   1.00000000e+00]
16085,K,0,5,2014-06-27,Android,0,100,8.36,1,5,2,4,1,[  1.08290508e-22   1.00000000e+00]
16100,K,0,4.9,2014-06-29,iPhone,8.1,91.9,4.88,1.07,4.9,7,2,1,[  3.35043741e-23   1.00000000e+00]
16072,W,1,2.5,2014-04-03,iPhone,0,100,8.18,1,3,0,89,0,[  1.00000000e+00   1.37737949e-30]
16078,W,1,4.8,2014-06-27,Android,0,60,3.58,1,5,7,4,1,[  3.02904571e-19   1.00000000e+00]
16100,W,1,5,2014-06-16,iPhone,0,100,17.93,1,5,0,15,1,[  8.39966998e-16   1.00000000e+00]
16101,K,0,5,2014-03-21,Android,0,100,4.64,1,5,0,102,0,[  1.00000000e+00   9.99212443e-35]
16097,A,0,5,2014-03-19,Android,100,100,1.66,2.75,5,0,104,0,[  1.00000000e+00   7.28417923e-33]
16074,K,1,5,2014-06-17,iPhone,0,100,1.58,1,5,1,14,1,[  6.29552407e-17   1.00000000e+00]
16100,W,0,5,2014-04-12,Android,0,100,3.21,1,4.8,2,80,0,[  1.00000000e+00   6.43430256e-25]
16072,A,1,5,2014-06-17,Android,0,85.7,5.58,1,4.5,2,14,1,[  1.93452627e-15   1.00000000e+00]
16086,A,0,5,2014-03-06,Android,0,100,2.91,1,5,0,117,0,[ 1.  0.]
16095,K,1,4.8,2014-06-29,iPhone,10.1,52.2,2.15,1.08,4.9,20,2,1,[  6.52547720e-21   1.00000000e+00]
16071,A,0,5,2014-05-24,Android,0,100,0.84,1,5,0,38,0,[  9.99997497e-01   2.46315426e-06]
16088,K,0,4.9,2014-06-24,iPhone,15.8,84.2,13.15,1.07,4.8,4,7,1,[  5.10194248e-19   1.00000000e+00]
16101,A,0,5,2014-05-10,Android,16.7,100,3.46,1.04,3.5,2,52,0,[  1.00000000e+00   9.90289122e-13]
16100,W,0,5,2014-06-19,iPhone,0,75,5.93,1,5,0,12,1,[  7.54681263e-16   1.00000000e+00]
16100,W,0,4.5,2014-04-07,iPhone,0,100,11.36,1,4,0,85,0,[  1.00000000e+00   1.36886983e-27]
16094,A,0,5,2014-01-26,iPhone,100,50,3.45,2.63,4,2,156,0,[ 1.  0.]
16090,A,0,5,2014-04-05,iPhone,0,50,6.15,1,5,1,87,0,[  1.00000000e+00   1.44738739e-27]
16074,A,1,5,2014-01-05,iPhone,0,0,6.46,1,5,2,177,0,[ 1.  0.]
16088,A,1,5,2014-02-22,iPhone,0,100,9.92,1,5,0,129,0,[ 1.  0.]
16099,W,1,4.7,2014-03-12,iPhone,0,44.4,6.93,1,4.5,3,111,0,[ 1.  0.]
16084,K,1,5,2014-06-20,iPhone,12.5,62.5,1.96,1.05,4.7,0,11,1,[  8.58401993e-15   1.00000000e+00]
16097,A,1,4.3,2014-06-29,iPhone,16.7,33.3,4.19,1.04,5,0,2,1,[  8.48727410e-17   1.00000000e+00]
16088,W,0,4.3,2014-03-19,Android,0,75,13.12,1,4.5,2,104,0,[  1.00000000e+00   1.50923477e-36]
16096,A,0,5,2014-01-26,iPhone,0,0,2.05,1,5,1,156,0,[ 1.  0.]
16093,A,0,3.8,2014-01-28,iPhone,25,100,3.5,1.06,4.8,4,154,0,[ 1.  0.]
16086,W,0,5,2014-01-19,Android,0,0,13.92,1,5,1,163,0,[ 1.  0.]
16101,W,0,5,2014-02-08,Android,0,0,9.01,1,1,1,143,0,[ 1.  0.]
16078,A,0,5,2014-05-25,iPhone,0,0,1.12,1,5,0,37,0,[ 0.99860495  0.00139505]
16081,W,0,4.5,2014-06-14,iPhone,0,0,7.24,1,4,0,17,1,[  8.60635396e-10   1.00000000e+00]
16096,A,0,5,2014-02-28,Android,0,100,13.9,1,5,1,123,0,[ 1.  0.]
16094,W,0,5,2014-01-25,iPhone,0,0,0,1,5,1,157,0,[ 1.  0.]
16075,W,0,4.7,2014-06-27,iPhone,2.4,71.1,4.14,1.01,4.5,2,4,1,[  9.81490833e-20   1.00000000e+00]
16083,A,1,5,2014-03-06,iPhone,0,66.7,4.72,1,4.3,2,117,0,[ 1.  0.]
16086,W,0,5,2014-06-09,iPhone,0,33.3,10.14,1,5,1,22,1,[  2.74630807e-08   1.00000000e+00]
16085,W,1,4.8,2014-06-15,iPhone,0,61.9,3.12,1,5,7,16,1,[  5.98022933e-13   1.00000000e+00]
16089,K,0,5,2014-06-22,iPhone,0,0,16.96,1,5,0,9,1,[  6.25519114e-16   1.00000000e+00]
16095,K,1,4.9,2014-06-29,iPhone,36.6,56.1,3.63,1.23,5,3,2,1,[  3.73649322e-19   1.00000000e+00]
16081,A,1,5,2014-01-16,iPhone,10,70,1.21,1.05,5,10,166,0,[ 1.  0.]
16079,W,0,4.4,2014-04-18,iPhone,0,66.7,8.82,1,4.7,3,74,0,[  1.00000000e+00   3.82126015e-22]
16089,A,0,4.7,2014-06-25,iPhone,0,70.6,4.08,1,4.9,7,6,1,[  3.45300317e-19   1.00000000e+00]
16080,K,1,3.5,2014-06-06,iPhone,0,60,1.34,1,5,0,25,1,[  2.07671601e-05   9.99979258e-01]
16088,W,1,4.7,2014-03-09,Android,15.4,23.1,4.43,1.21,4.7,6,114,0,[ 1.  0.]
16071,A,0,5,2014-03-16,iPhone,14.3,57.1,2.34,1.04,5,0,107,0,[  1.00000000e+00   2.47288346e-36]
16092,K,0,4.8,2014-05-19,iPhone,16.7,66.7,3.09,1.07,5,1,43,0,[  1.00000000e+00   2.82219084e-08]
16095,A,0,4.2,2014-06-21,iPhone,33.3,50,4.03,1.46,4,1,10,1,[  9.06482463e-14   1.00000000e+00]
16095,W,1,4.3,2014-06-10,iPhone,71.4,57.1,2.64,2.07,4.4,6,21,1,[  5.49227774e-10   1.00000000e+00]
16089,A,0,4.6,2014-06-29,iPhone,21.4,21.4,2.22,1.27,5,4,2,1,[  1.61247578e-17   1.00000000e+00]
16094,W,0,5,2014-04-20,iPhone,0,50,1.91,1,5,1,72,0,[  1.00000000e+00   2.41013289e-20]
16084,K,0,5,2014-01-22,iPhone,0,100,13.75,1,5,2,160,0,[ 1.  0.]
16094,K,0,4.9,2014-06-16,iPhone,0,85.7,3.05,1,5,0,15,1,[  5.43968836e-15   1.00000000e+00]
16094,A,0,5,2014-04-02,iPhone,0,100,6.01,1,4.7,0,90,0,[  1.00000000e+00   4.52341120e-29]
16081,W,0,5,2014-05-18,iPhone,0,37.5,3.3,1,4.2,2,44,0,[  9.99999762e-01   2.93444430e-07]
16093,A,0,5,2014-05-03,Android,20,80,4.93,1.15,5,2,59,0,[  1.00000000e+00   1.25097500e-14]
16096,W,0,4.5,2014-06-14,iPhone,3.7,92.6,3.7,1.02,3.5,3,17,1,[  2.13114126e-13   1.00000000e+00]
16079,W,0,5,2014-01-10,iPhone,50,100,1.57,1.25,5,2,172,0,[ 1.  0.]
16084,A,0,5,2014-01-18,Android,0,100,2.39,1,3.5,5,164,0,[ 1.  0.]
16095,W,0,4,2014-04-05,iPhone,0,0,11.61,1,4,1,87,0,[  1.00000000e+00   1.55461267e-31]
16083,W,1,4,2014-01-16,iPhone,0,100,1.63,1,4,7,166,0,[ 1.  0.]
16075,A,1,4.8,2014-03-24,Android,0,50,5.28,1,4.3,5,99,0,[  1.00000000e+00   1.32315573e-34]
16076,W,0,5,2014-06-26,iPhone,0,87.5,5.74,1,4.5,2,5,1,[  6.03551728e-21   1.00000000e+00]
16101,W,0,4.8,2014-06-20,iPhone,0,100,4.95,1,5,1,11,1,[  2.36056378e-18   1.00000000e+00]
16087,K,0,5,2014-02-23,Android,25,25,4.95,1.25,5,3,128,0,[ 1.  0.]
16088,K,1,4.9,2014-06-27,Android,0,55.6,2.91,1,5,2,4,1,[  7.41697080e-19   1.00000000e+00]
16084,A,0,5,2014-02-12,iPhone,0,100,0.93,1,5,1,139,0,[ 1.  0.]
16086,K,1,5,2014-06-20,iPhone,0,92.9,6.67,1,5,0,11,1,[  4.62458110e-18   1.00000000e+00]
16099,K,0,5,2014-01-30,iPhone,0,100,25.29,1,4.5,2,152,0,[ 1.  0.]
16076,K,0,5,2014-05-19,iPhone,0,100,2.71,1,5,1,43,0,[  1.00000000e+00   1.68320895e-08]
16077,A,1,5,2014-05-05,Android,0,100,1.86,1,4,0,57,0,[  1.00000000e+00   7.88928859e-15]
16076,A,1,5,2014-01-09,Android,0,100,3.07,1,5,2,173,0,[ 1.  0.]
16071,K,0,5,2014-01-02,iPhone,0,100,2.4,1,5,1,180,0,[ 1.  0.]
16081,A,0,5,2014-04-16,iPhone,0,100,2.61,1,5,0,76,0,[  1.00000000e+00   6.22831054e-23]
16081,W,1,4.8,2014-06-21,iPhone,7.7,7.7,2.63,1.06,5,4,10,1,[  7.53522678e-14   1.00000000e+00]
16099,K,1,5,2014-06-25,iPhone,0,100,2.27,1,4,0,6,1,[  3.71970803e-21   1.00000000e+00]
16081,W,1,5,2014-06-15,Android,0,60,5.09,1,5,0,16,1,[  2.84628441e-12   1.00000000e+00]
16092,W,0,5,2014-01-29,iPhone,0,100,2.25,1,4,2,153,0,[ 1.  0.]
16097,W,0,5,2014-06-29,Android,0,66.7,21.07,1,4.5,0,2,1,[  1.33856822e-20   1.00000000e+00]
16091,A,1,3,2014-04-12,iPhone,0,50,5.66,1,5,1,80,0,[  1.00000000e+00   1.71442278e-25]
16085,A,0,5,2014-01-16,Android,0,100,4.65,1,3,1,166,0,[ 1.  0.]
16093,W,0,5,2014-01-23,Android,0,100,2.62,1,5,1,159,0,[ 1.  0.]
16101,W,0,4.9,2014-06-18,iPhone,0,66.7,3.47,1,4.9,12,13,1,[  2.48713840e-15   1.00000000e+00]
16079,A,0,5,2014-01-09,iPhone,0,100,2.11,1,5,2,173,0,[ 1.  0.]
16089,W,0,4.5,2014-01-23,Android,50,100,5.21,1.13,2.5,2,159,0,[ 1.  0.]
16076,W,0,3.7,2014-06-15,iPhone,33.3,33.3,2.65,1.08,4,0,16,1,[  4.84034035e-10   1.00000000e+00]
16087,W,1,4.7,2014-06-17,iPhone,8.3,58.3,7.93,1.17,4.2,0,14,1,[  9.59621597e-13   1.00000000e+00]
16096,A,1,5,2014-05-25,iPhone,12.5,75,5.75,1.25,4,1,37,0,[  9.99987483e-01   1.25279294e-05]
16088,W,0,4.8,2014-06-08,iPhone,0,25,4.89,1,5,3,23,1,[  2.64617199e-07   9.99999762e-01]
16076,W,0,5,2014-05-28,Android,7.1,78.6,2.99,1.14,4.4,2,34,0,[ 0.99847668  0.00152331]
16087,W,0,4.7,2014-06-16,Android,11.1,77.8,4.17,1.03,3.3,0,15,1,[  7.75228785e-13   1.00000000e+00]
16088,W,0,4.9,2014-05-03,Android,33.3,66.7,6.03,1.36,4.6,6,59,0,[  1.00000000e+00   2.34762805e-14]
16087,W,1,4.7,2014-06-30,iPhone,2,100,1.45,1.02,4.3,8,1,1,[  1.20319166e-24   1.00000000e+00]
16101,A,0,5,2014-03-09,iPhone,0,0,4.81,1,5,0,114,0,[ 1.  0.]
16093,W,0,5,2014-04-29,Android,0,100,22.81,1,5,0,63,0,[  1.00000000e+00   1.93759680e-17]
16090,W,0,4.9,2014-04-30,iPhone,5.7,74.3,2.79,1.04,5,13,62,0,[  1.00000000e+00   5.25914419e-17]
16099,K,1,5,2014-06-08,iPhone,0,16.7,11.6,1,4.5,1,23,1,[  4.68836447e-07   9.99999523e-01]
16086,W,0,5,2014-04-27,iPhone,0,0,0.08,1,5,0,65,0,[  1.00000000e+00   3.97555203e-18]
16072,W,1,4.8,2014-06-29,iPhone,10.5,47.4,2.86,1.11,3.9,4,2,1,[  1.84805591e-18   1.00000000e+00]
16073,A,0,5,2014-01-04,iPhone,0,100,2.12,1,5,2,178,0,[ 1.  0.]
16100,W,0,4.8,2014-04-17,iPhone,0,100,6.71,1,5,3,75,0,[  1.00000000e+00   6.15070178e-23]
16100,W,0,4.8,2014-05-01,Android,61.5,84.6,1.76,1.96,5,5,61,0,[  1.00000000e+00   1.18368513e-15]
16077,A,1,5,2014-05-31,Android,0,50,2.41,1,1,1,31,0,[ 0.91854465  0.08145534]
16074,A,0,5,2014-05-31,Android,0,0,3.95,1,5,0,31,1,[ 0.08393244  0.91606754]
16095,W,0,5,2014-03-15,Android,0,0,15.86,1,5,0,108,0,[ 1.  0.]
16087,W,0,4.1,2014-06-29,iPhone,0,88.9,2.13,1,4.3,1,2,1,[  5.54150022e-22   1.00000000e+00]
16088,A,1,4.8,2014-06-28,iPhone,5.4,56.5,1.89,1.03,4.8,17,3,1,[  4.22034108e-20   1.00000000e+00]
16093,W,1,5,2014-03-06,Android,0,100,19.9,1,5,0,117,0,[ 1.  0.]
16084,K,1,4.9,2014-06-30,iPhone,4.3,47.8,3.15,1.04,4.9,6,1,1,[  4.28121285e-20   1.00000000e+00]
